
1250,Masuda Midori
1251,Isono Chie
1252,Aihara Yoshihiro
1253,Matsunaga Ayumi
1254,Ooishi Mikoto
1255,Hoshi Masayasu
1256,Yamagami Yukiko
1257,Minagawa Miyu
1258,Umemoto Mayu
1259,Nakahara Iori
1260,Yano Natsumi
1261,Koyanagi Yuri
1262,Nishida Ayano
1263,Togashi Toshiaki
1264,Tsumura Kousaku
1265,Miyasaka Ryouko
1266,Takeda Kikuo
1267,Nagase Akiko
1268,Sakamoto Miku
1269,Ogawa Nanami
1270,Tobita Shion
1271,Tamaki Satomi
1272,Hirahara Aina
1273,Aoki Chouhei
1274,Kitagawa Masanobu
1275,Ooki Shoujirou
1276,Ooishi Rinko
1277,Fuse Yoshio
1278,Kawaguchi Akari
1279,Shirakawa Chiyoko
1280,Matsuoka Mao
1281,Jimbo Mitsuo
1282,Matsui Hinako
1283,Maeno Mariko
1284,Nakahara Isao
1285,Yasukawa Kazuhito
1286,Ooya Miu
1287,Nishioka Kaho
1288,Kikuchi Tadamasa
1289,Horikawa Kunihiko
1290,Tomiyama Daichi
1291,Nagatomo Sana
1292,Fujino Hidetoshi
1293,Ooe Miharu
1294,Aida Michio
1295,Aihara Ryouta
1296,Fukuchi Sadako
1297,Inaba Shigeo
1298,Masui Kazuhiro
1299,Tamai Kenichi
1300,Nishino Nobuo
1301,Morita Saki
1302,Sakurai Nozomi
1303,Etou Mitsuo
1304,Hosoda Akira
1305,Imoto Toyokichi
1306,Muraoka Asako
1307,Yokoyama Takashi
1308,Atsumi Yuiko
1309,Agatsuma Ringo
1310,Hosono Toshiharu
1311,Iwase Shouzaburou
1312,Satou Yuika
1313,Morimoto Toshihiko
1314,Udagawa Satoshi
1315,Tabata Sachiko
1316,Asou Chizuko
1317,Yokoo Yasunori
1318,Maeno Daiki
1319,Itabashi Chihiro
1320,Niikura Shouichi
1321,Tamai Masami
1322,Takiguchi Kokomi
1323,Yonekura Takashi
1324,Matsumura Rina
1325,Hara Noriko
1326,Tokunaga Tetsuji
1327,Yoshida Miyoko
1328,Ihara Kazuko
1329,Kousaka Tatsuya
1330,Hatano Kazuya
1331,Eda Yoshikatsu
1332,Takemoto Satoko
1333,Ishida Masahiro
1334,Fujiwara Masahiko
1335,Ogura Naokichi
1336,Ootsu Ryouichi
1337,Ishida Amane
1338,Kawano Sayaka
1339,Matsuzawa Asuka
1340,Kano Mizuki
1341,Kanou Rina
1342,Oda Haruna
1343,Tsuboi Riho
1344,Iwatani Aoi
1345,Tadokoro Yuuko
1346,Egawa Aoi
1347,Tsuruoka Tsutomu
1348,Sugahara Aki
1349,Oku Kamna
1350,Fujitani Hisao
1351,Kogure Nene
1352,Sawada Aiko
1353,Imoto Azusa
1354,Sumida Tatsunori
1355,Miyoshi Kouji
1356,Sasaki Kiyoshi
1357,Nishiwaki Kotono
1358,Shioda Hisao
1359,Izumi Miho
1360,Takashima Kazue
1361,Kawashima Chihiro
1362,Kotani Hanako
1363,Yamamura Hajime
1364,Shibata Yui
1365,Hosono Haruka
1366,Togashi Wataru
1367,Tomita Shiho
1368,Tsutsui Tadashi
1369,Yoshiwara Yuuji
1370,Ariga Morio
1371,Shimazu Kazuki
1372,Sasahara Masami
1373,Shimada Otoha
1374,Imura Shigemitsu
1375,Saegusa Nozomi
1376,Nakaoka Aki
1377,Kusunoki Tadahiko
1378,Morishita Kanichi
1379,Mita Haruka
1380,Ookawa Yuri
1381,Nakanishi Hiromi
1382,Doi Takashi
1383,Asada Miu
1384,Kasai Tadahiro
1385,Morii Takayuki
1386,Wakamatsu Yuuji
1387,Nagasaka Akari
1388,Ozaki Yoshiyuki
1389,Yamaoka Wakako
1390,Matsuki Akitomo
1391,Sanada Nozomi
1392,Kida Yoshiyuki
1393,Hidaka Yuuji
1394,Tomioka Chinatsu
1395,Motohashi Kiyomi
1396,Yamagishi Ayumi
1397,Kano Harumi
1398,Ide Takao
1399,Matsushima Kurumi
1400,Murase Chiaki
1401,Bandou Yaeko
1402,Ebara Kenjirou
1403,Takami Yuuya
1404,Doi Shouji
1405,Hoshino Akira
1406,Hasegawa Kotoko
1407,Kashiwabara Yoshikazu
1408,Nakao Takayoshi
1409,Shimamoto Keiji
1410,Chin Rie
1411,Tazawa Hisao
1412,Endou Chieri
1413,Matsuki Shinya
1414,Hirokawa Rion
1415,Masuko Tomio
1416,Shindou Karin
1417,Ooura Noa
1418,Komura Hisako
1419,Akaishi Kasumi
1420,Mishima Rio
1421,Fujimoto Haruyo
1422,Matsuzawa Sueji
1423,Tsutsui Nobuhiro
1424,Horie Yukina
1425,Toda Kisaburou
1426,Kawai Hiroyuki
1427,Maeda Ayumi
1428,Yamada Hina
1429,Doi Kouichirou
1430,Kamei Tooru
1431,Mochizuki Mutsumi
1432,Kanamori Masayuki
1433,Honda Yasushi
1434,Inagaki Teruo
1435,Tamno Hina
1436,Ishioka Iwao
1437,Ichihara Yoshinori
1438,Tabata Ran
1439,Tashiro Yuna
1440,Yasuda Ryuusuke
1441,Wada Atsushi
1442,Itakura Nagisa
1443,Harada Hiroshi
1444,Tazawa Osamu
1445,Ohara Miku
1446,Sudou Miho
1447,Murayama Kaichi
1448,Sawada Hiroaki
1449,Kasahara Emiko
1450,Katou Maki
1451,Ooura Wakana
1452,Nomura Masumi
1453,Shiga Yoshiaki
1454,Nagao Takafumi
1455,Komno Saki
1456,Katayama Shion
1457,Noda Satomi
1458,Fukuoka Tatsuo
1459,Oyama Sadao
1460,Imai Akira
1461,Hayasaka Hide
1462,Sugihara Shinji
1463,Nakahara Riko
1464,Takefuji Hideyuki
1465,Motoyama Haruhiko
1466,Hino Tsutomu
1467,Sagawa Katsuji
1468,Hashimoto Kazuto
1469,Tomida Hirotsugu
1470,Sugita Hibiki
1471,Miyajima Tokuzou
1472,Nakahara Airi
1473,Takemoto Nanami
1474,Uematsu Hideo
1475,Hashizume Toshiaki
1476,Moriya Saaya
1477,Gunji Saeko
1478,Kaji Shinkichi
1479,Nakano Michiko
1480,Sakaguchi Yukari
1481,Takemoto Miu
1482,Ogata Shiho
1483,Mochizuki Hiroshi
1484,Tsuboi Daisuke
1485,Ishioka Masami
1486,Mizukami Katsumi
1487,Okamura Hiroaki
1488,Yanagida Mikio
1489,Kamei Mizuki
1490,Yoshimoto Yoshio
1491,Yanagida Mao
1492,Ootsu Takumi
1493,Noda Noriko
1494,Fukuhara Hinako
1495,Tawara Shiho
1496,Shiratori Shinji
1497,Oota Risa
1498,Izumi Sarasa
1499,Matsuki Rika
1500,Shimoyama Yoshimi
1501,Saeki Hiromitsu
1502,Ueda Ouka
1503,Kubota Rio
1504,Iijima Riko
1505,Uehara Hiromichi
1506,Iino Toshio
1507,Maeno Atsuko
1508,Kakiuchi Hifumi
1509,Sonoda Minami
1510,Ootake Shouji
1511,Omata Toshiyuki
1512,Ozawa Nozomi
1513,Higashino Yukiharu
1514,Kishida Ichirou
1515,Kanamaru Seiji
1516,Hirayoshi Yuu
1517,Akagi Moeka
1518,Nakaoka Masami
1519,Takenaka Riho
1520,Yoshioka Mikiko
1521,Umemoto Hinata
1522,Hashimoto Asami
1523,Gomi Miyako
1524,Takimoto Ai
1525,Yoshii Reika
1526,Oowa Kimiko
1527,Miyashita Mineo
1528,Hashiguchi Chiaki
1529,Asami Takako
1530,Horikoshi Akio
1531,Hiraga Miyuu
1532,Kagawa Masatoshi
1533,Kawano Shintarou
1534,Nomoto Nanami
1535,Tanahashi Nana
1536,Shinohara Yasuhiro
1537,Suwa Toshiyuki
1538,Moriya Youichi
1539,Gomi Kinsaku
1540,Fujioka Jirou
1541,Yada Etsuyo
1542,Kusakabe Mitsuaki
1543,Kawana Mitsuaki
1544,Takakura Yoshikazu
1545,Ishiwatari Chouji
1546,Kuroki Yasuhiko
1547,Yoshino Tetsuo
1548,Nishikawa Risa
1549,Nasu Nobuko
1550,Egawa Atsuko
1551,Ooshiro Kazuya
1552,Yatsuta Masayasu
1553,Watanabe Yuzuka
1554,Sakurada Nana
1555,Iketani Ryouichi
1556,Kawase Risa
1557,Abe Keiji
1558,Sawada Eri
1559,Arakawa Takeshi
1560,Furukawa Yoshio
1561,Shibuya Mio
1562,Shibazaki Akio
1563,Tsuda Chihiro
1564,Ozawa Nanami
1565,Naganuma Naoto
1566,Ishimaru Jun
1567,Kitada Yuzuki
1568,Yoshizaki Heikichi
1569,Nomoto Shigeo
1570,Mimura Masatoshi
1571,Nishiyama Akihiro
1572,Oda Nobuko
1573,Odera Yuiko
1574,Ebihara Hina
1575,Hama Choutarou
1576,Ozaki Wakako
1577,Mouri Koharu
1578,Obata Haruka
1579,Iwashita Shoukichi
1580,Mizuno Shou
1581,Oota Yuuki
1582,Nitta Mizuki
1583,Minamida Hana
1584,Miyagi Kouichi
1585,Tsutsumi Taizou
1586,Akagi Zenichi
1587,Endou Ayana
1588,Oomae Hideyuki
1589,Murakami Shuuji
1590,Sueyoshi Michiyo
1591,Saitou Hanako
1592,Tamaki Masataka
1593,Toshima Yuuji
1594,Yanagihara Shouzou
1595,Ode Minako
1596,Imai Tetsushi
1597,Sakakibara Moeka
1598,Shimada Hitomi
1599,Hosaka Tokuichi
1600,Hatake Mitsuko
1601,Kitajima Hiroshi
1602,Takei Futaba
1603,Mizushima Karin
1604,Kawaguchi Kiyoshi
1605,Miyamoto Shino
1606,Nishiguchi Yuri
1607,Terashima Tatsuo
1608,Kasuga Mitsuo
1609,Hosoi Tomoya
1610,Nagatomo Nozomi
1611,Kurozaki Tsukasa
1612,Iwamoto Yasuko
1613,Ariga Yoshiko
1614,Adachi Kimio
1615,Hamada Hatsue
1616,Shiraki Masao
1617,Kamiyama Akane
1618,Yoshimura Naomi
1619,Kan Masahiro
1620,Iwasaki Midori
1621,Sasaki Noriko
1622,Enari Saki
1623,Negishi Kazumi
1624,Takemura Kasumi
1625,Nagashima Kenichi
1626,Saegusa Masakazu
1627,Yamagami Nao
1628,Hayasaka Kimi
1629,Iwata Shigeharu
1630,Sagara Masaya
1631,Gomi Hidekichi
1632,Kitahara Tsugio
1633,Sakurai Wakana
1634,Kurahashi Kanekichi
1635,Uchiyama Shouji
1636,Uemura Tsuyoshi
1637,Yabuki Yoshio
1638,Kanamaru Shouzou
1639,Nakamura Ami
1640,Terashima Rina
1641,Momose Tsugio
1642,Nakada Yumi
1643,Hosoya Masatsugu
1644,Nakamori Hideaki
1645,Kimura Shoujirou
1646,Kotani Minayo
1647,Terasaki Shinji
1648,Takenaka Mayu
1649,Kataoka Nodoka
1650,Kiyota Kazuya
1651,Kawanishi Toshihiro
1652,Inomata Yonekichi
1653,Oohashi Yoshiko
1654,Matsushita Etsuyo
1655,Sakano Motoyoshi
1656,Andou Mariko
1657,Tsuchihashi Koyuki
1658,Nishihara Shinkichi
1659,Fukai Shintarou
1660,Kuramoto Kokoa
1661,Kashiwagi Airi
1662,Sawamura Miyuki
1663,Aida Torao
1664,Sugimura Yukina
1665,Uchimura Jun
1666,Sugihara Noa
1667,Aizawa Kaede
1668,Minato Kanon
1669,Tsuchida Kazuko
1670,Shima Haruka
1671,Aono Koujirou
1672,Kobori Kaho
1673,Kumazawa Miyu
1674,Oohata Kaho
1675,Nagaoka Shiori
1676,Doi Naho
1677,Maekawa Aika
1678,Iwaki Tatsurou
1679,Nakanishi Wakako
1680,Kitao Nanami
1681,Tabuchi Masakazu
1682,Taguchi Masako
1683,Irie Toshio
1684,Furuyama Nobuyuki
1685,Inaba Tadamichi
1686,Miwa Yukari
1687,Adachi Tamaki
1688,Kimoto Ikuko
1689,Oki Hirohito
1690,Kashiwagi Shizuka
1691,Funabashi Mahiro
1692,Doi Kuniko
1693,Morimoto Mutsumi
1694,Shimamura Shizuka
1695,Fukai Yuri
1696,Noda Masayasu
1697,Kasuya Harumi
1698,Kumazawa Shigekazu
1699,Chiba Takashi
1700,Matsuo Haruna
1701,Ichihara Yasuo
1702,Abe Yuuji
1703,Kurita Tetsuo
1704,Matsumura Masataka
1705,Tsukamoto Yuriko
1706,Nara Shinji
1707,Konishi Kyouka
1708,Yoshimoto Nodoka
1709,Oonuma Yuuji
1710,Hatano Hiroaki
1711,Ode Nodoka
1712,Kawabata Yasuyo
1713,Kamiyama Kanako
1714,Kawana Rumi
1715,Shibayama Yukihito
1716,Nagasaka Tatsuo
1717,Ebihara Toshiko
1718,Yano Youko
1719,Kon Hana
1720,Katano Yoshio
1721,Hashimoto Mikiya
1722,Sakurai Masahiro
1723,Ogata Eiji
1724,Hongou Hiroshi
1725,Ooe Tokuichi
1726,Kitano Toshio
1727,Kosugi Keizou
1728,Miyake Ayaka
1729,Hosoya Nagisa
1730,Shinkawa Karen
1731,Nagase Maho
1732,Kuramochi Saya
1733,Sasagawa Kotoha
1734,Narumi Nobuyuki
1735,Terauchi Masaaki
1736,Yano Sayaka
1737,Egawa Kunio
1738,Murase Makoto
1739,Shimazaki Hideo
1740,Miyano Honoka
1741,Ogura Yoshio
1742,Kurokawa Yoshiko
1743,Katagiri Masaji
1744,Ooshiro Shuuichi
1745,Inamura Toshio
1746,Komatsu Takahiro
1747,Akagi Yoshiaki
1748,Noda Mitsuko
1749,Kokubo Aya
1750,Inoue Yoshio
1751,Kuwata Yuuji
1752,Takita Miki
1753,Kageyama Mei
1754,Osaka Yui
1755,Yamagishi Miki
1756,Honda Eiji
1757,Ozawa Kichirou
1758,Itakura Takeo
1759,Takayanagi Tokumi
1760,Katagiri Shiho
1761,Okamoto Akinori
1762,Ozaki Shino
1763,Oomae Yuka
1764,Kiyota Kano
1765,Oohira Sadao
1766,Makino Tooru
1767,Egawa Kinzou
1768,Morinaga Nobuhiko
1769,Kousaka Rio
1770,Nagai Hiromi
1771,Anzai Ayumi
1772,Kaku Itsuki
1773,Kojima Katsuya
1774,Nakamoto Mizuki
1775,Kawabata Masatsugu
1776,Kinoshita Katsuji
1777,Suganuma Natsumi
1778,Oonuki Kazuhiro
1779,Kodaira Masayuki
1780,Uchiyama Kimnosuke
1781,Fukuyama Yuuichirou
1782,Miyano Mia
1783,Hatori Akio
1784,Takemura Tooru
1785,Shima Haruo
1786,Maruyama Masayoshi
1787,Hiramatsu Shouzaburou
1788,Torii Shimpei
1789,Ooya Shoujirou
1790,Sakuma Madoka
1791,Nakahara Nozomi
1792,Saitou Shigeko
1793,Asakawa Chizuko
1794,Miyoshi Miku
1795,Okuno Maki
1796,Inomata Risa
1797,Hattori Mari
1798,Oozeki Momoka
1799,Yokomizo Ken
1800,Watanabe Kazuyoshi
1801,Takahashi Tsuneo
1802,Matsuda Takaaki
1803,Tajima Toshiyuki
1804,Kamno Motoyuki
1805,Kiyono Masao
1806,Akai Tomoyo
1807,Shimoda Youichirou
1808,Eda Katsumi
1809,Shiga Rion
1810,Momose Kitarou
1811,Nakano Yuuki
1812,Kurata Katsumi
1813,Ooshima Kaho
1814,Shiga Kichinosuke
1815,Yonezawa Tsugio
1816,Ishioka Hana
1817,Kashima Kouichi
1818,Miyahara Saki
1819,Nagano Toshinori
1820,Ono Shouzaburou
1821,Nagase Ayako
1822,Shinoda Mitsuo
1823,Ishiwatari Seisaku
1824,Akai Miku
1825,Kokubo Maho
1826,Ukai Masaharu
1827,Maeno Toshiyuki
1828,Hayashi Chiaki
1829,Mine Ren
1830,Dekuchi Ayano
1831,Nishioka Yoriko
1832,Akasaka Kazuo
1833,Naruse Yasuo
1834,Koube Hisashi
1835,Katsumata Masakatsu
1836,Tamaki Tomoko
1837,Oka Yuujirou
1838,Sasaki Matsutarou
1839,Umehara Tatsuo
1840,Kan Airi
1841,Anzai Chiaki
1842,Inui Isao
1843,Shiozaki Tsuneo
1844,Inui Shiori
1845,Utsunomiya Karin
1846,Tomita Runa
1847,Fukumoto Seizou
1848,Noro Toshirou
1849,Mikami Tsuneo
1850,Ooshita Hiroyuki
1851,Senda Mitsuko
1852,Yasui Kazushi
1853,Mita Aya
1854,Ooba Haruo
1855,Imagawa Sara
1856,Yamagata Reiko
1857,Takayama Kiyoko
1858,Matsui Ryouta
1859,Agano Masanobu
1860,Dekuchi Yudai
1861,Kuramochi Nobuo
1862,Chiba Noriaki
1863,Sakamoto Shiori
1864,Kimoto Takao
1865,Sagara Hiroshi
1866,Kotani Minae
1867,Shida Mio
1868,Ishikura Shunji
1869,Hiramoto Mirai
1870,Tamagi Masako
1871,Araya Masao
1872,Sugai Yoshiko
1873,Hirose Nazuki
1874,Tsumura Masayuki
1875,Shida Yuzuha
1876,Eguchi Asami
1877,Tadokoro Hana
1878,Toyoda Akihiko
1879,Yada Shinichi
1880,Kameda Shouji
1881,Tajiri Kenji
1882,Watanabe Yoshiyuki
1883,Kusano Chie
1884,Yoshioka Kunio
1885,Oku Miharu
1886,Hamada Tsuneo
1887,Akamatsu Yuriko
1888,Furuya Satoko
1889,Furuya Kokoro
1890,Hagiwara Toshinobu
1891,Imanishi Mineo
1892,Hatano Torakichi
1893,Imai Doushita
1894,Nagaya Yoshiharu
1895,Furuyama Tokio
1896,Fukushima Yasuo
1897,Tokuda Kouji
1898,Kobori Isao
1899,Akabane Rio
1900,Ikeda Tamotsu
1901,Saeki Matsuo
1902,Mochida Yukari
1903,Hamada Rei
1904,Higashiyama Shoujirou
1905,Kawabata Kenzou
1906,Kusano Kaho
1907,Ooshima Nana
1908,Shibayama Mayu
1909,Shibata Ayaka
1910,Shirakawa Hisao
1911,Fukunaga Yuuna
1912,Kase Rio
1913,Kawashima Katsutarou
1914,Shimada Kiyoshi
1915,Iwata Hiroyuki
1916,Nagai Yuuna
1917,Arima Nobuo
1918,Ikegami Ryou
1919,Akaishi Momoka
1920,Shimazu Maiko
1921,Ogawa Risa
1922,Sugihara Chuukichi
1923,Kagawa Haruhisa
1924,Nagasaki Yasuko
1925,Ooniwa Maiko
1926,Ninomiya Hiroaki
1927,Kageyama Seiji
1928,Suzuki Miyu
1929,Suzuki Yoshiko
1930,Funabashi Chiaki
1931,Inamura Akiko
1932,Tobita Yuriko
1933,Iwabuchi Shouhei
1934,Umino Kazuyoshi
1935,Takemura Katsuko
1936,Kumazawa Sora
1937,Watanabe Miyu
1938,Mihashi Satoshi
1939,Hirahara Nobuo
1940,Wakamatsu Yoshiko
1941,Sugahara Saki
1942,Yoshioka Itsuko
1943,Kuribayashi Aina
1944,Nagano Haruka
1945,Kameyama Katsuya
1946,Shimada Yoshiko
1947,Tsuchihashi Ayaka
1948,Nishiguchi Tatsuya
1949,Okuda Zenkichi
1950,Terao Amna
1951,Kousaka Yumi
1952,Fujioka Hisamichi
1953,Hirasawa Ken
1954,Morishita Matsuo
1955,Kawada Takao
1956,Fushimi Kumiko
1957,Ootake Taizou
1958,Kanou Hitoaki
1959,Shinohara Shizuka
1960,Taki Takeo
1961,Nishiguchi Kana
1962,Tokunaga Yoshiyuki
1963,Araya Noa
1964,Fukada Yuka
1965,Hata Yuma
1966,Katsuta Kinzou
1967,Fujikawa Isao
1968,Tamai Rin
1969,Kawaguchi Kyouko
1970,Sudou Aika
1971,Nishi Yoriko
1972,Ishizuka Yasuo
1973,Ooba Shouko
1974,Kikuchi Hideo
1975,Matsuoka Haruka
1976,Takai Naho
1977,Shiga Tadahiro
1978,Mizoguchi Miyuu
1979,Oota Rokurou
1980,Shudou Akira
1981,Hayashida Mio
1982,Doi Masao
1983,Kawamura Ken
1984,Umeda Tsubaki
1985,Toda Hirokazu
1986,Osaka Sawa
1987,Fujioka Akio
1988,Iwai Chieri
1989,Takeuchi Mayuko
1990,Kikuchi Ayumi
1991,Sakakibara Makoto
1992,Kawagoe Nana
1993,Kawazoe Natsumi
1994,Haga Katsumi
1995,Okabe Kyouko
1996,Isozaki Haruyo
1997,Nagasaka Sawa
1998,Andou Rieko
1999,Kitou Shintarou
2000,Hasegawa Yasuo
